startup_id,technology_id,usage_intensity,implementation_date
startup_244,tech_12,Core,2014-12-12
startup_244,tech_64,Core,2017-07-11
startup_244,tech_34,Supporting,2013-12-22
startup_244,tech_25,Important,2014-09-05
startup_244,tech_13,Important,2025-02-28
startup_244,tech_5,Supporting,2015-09-18
startup_244,tech_10,Supporting,2019-02-20
startup_245,tech_62,Important,2018-01-31
startup_245,tech_64,Important,2015-09-16
startup_245,tech_21,Supporting,2017-08-15
startup_245,tech_9,Core,2021-10-17
startup_245,tech_4,Important,2018-12-18
startup_245,tech_14,Important,2015-10-23
startup_245,tech_58,Important,2013-02-08
startup_245,tech_35,Core,2013-03-07
startup_246,tech_29,Supporting,2020-06-18
startup_246,tech_3,Important,2019-04-27
startup_246,tech_34,Important,2024-10-16
startup_246,tech_59,Important,2023-11-17
startup_247,tech_31,Important,2024-01-31
startup_247,tech_43,Supporting,2024-08-19
startup_247,tech_54,Supporting,2024-11-18
startup_247,tech_66,Core,2024-12-18
startup_248,tech_32,Core,2021-08-02
startup_248,tech_36,Core,2023-09-04
startup_248,tech_25,Supporting,2023-08-16
startup_248,tech_55,Supporting,2024-01-24
startup_248,tech_33,Core,2024-09-08
startup_248,tech_11,Core,2025-02-22
startup_249,tech_30,Core,2023-05-01
startup_249,tech_60,Important,2025-05-04
startup_249,tech_15,Core,2024-01-12
startup_250,tech_63,Important,2019-07-15
startup_250,tech_23,Supporting,2023-04-19
startup_250,tech_36,Core,2019-12-24
startup_250,tech_39,Core,2022-05-17
startup_250,tech_4,Core,2017-08-04
startup_250,tech_66,Important,2023-11-08
startup_250,tech_35,Core,2024-03-31
startup_251,tech_34,Core,2022-04-04
startup_251,tech_16,Important,2021-02-19
startup_251,tech_53,Supporting,2021-01-26
startup_251,tech_68,Important,2020-03-30
startup_251,tech_78,Important,2025-01-06
startup_251,tech_2,Core,2020-04-25
startup_252,tech_47,Important,2015-12-16
startup_252,tech_0,Supporting,2015-09-02
startup_252,tech_20,Core,2021-06-03
startup_252,tech_4,Important,2024-06-26
startup_252,tech_6,Important,2018-09-08
startup_252,tech_5,Core,2016-01-18
startup_252,tech_53,Important,2020-03-07
startup_252,tech_79,Important,2017-08-04
startup_253,tech_28,Important,2022-08-15
startup_253,tech_24,Supporting,2024-09-15
startup_253,tech_78,Supporting,2025-01-11
startup_254,tech_25,Core,2018-10-11
startup_254,tech_46,Important,2023-04-08
startup_254,tech_49,Core,2019-10-08
startup_255,tech_4,Supporting,2023-04-30
startup_255,tech_46,Important,2022-01-22
startup_255,tech_78,Core,2020-10-23
startup_255,tech_58,Core,2016-09-23
startup_255,tech_11,Supporting,2021-09-14
startup_255,tech_41,Core,2018-10-05
startup_255,tech_40,Core,2023-05-21
startup_256,tech_36,Supporting,2021-03-26
startup_256,tech_19,Supporting,2019-09-09
startup_256,tech_0,Supporting,2019-11-16
startup_257,tech_27,Supporting,2024-11-04
startup_257,tech_78,Core,2024-03-06
startup_257,tech_70,Supporting,2024-11-27
startup_257,tech_3,Important,2024-08-04
startup_257,tech_66,Core,2024-10-30
startup_257,tech_62,Core,2025-05-11
startup_258,tech_29,Supporting,2018-10-19
startup_258,tech_23,Important,2019-01-23
startup_258,tech_49,Supporting,2021-06-07
startup_258,tech_7,Supporting,2022-08-11
startup_258,tech_57,Core,2018-12-28
startup_258,tech_42,Supporting,2024-08-15
startup_258,tech_50,Supporting,2017-11-30
startup_259,tech_28,Supporting,2024-09-16
startup_259,tech_74,Important,2023-11-19
startup_259,tech_14,Core,2024-10-12
startup_259,tech_32,Core,2023-12-11
startup_259,tech_49,Supporting,2020-12-07
startup_259,tech_7,Important,2025-01-04
startup_260,tech_65,Supporting,2024-07-26
startup_260,tech_13,Supporting,2024-08-01
startup_260,tech_56,Supporting,2024-10-09
startup_260,tech_45,Core,2025-04-28
startup_260,tech_31,Supporting,2024-11-12
startup_260,tech_71,Important,2024-06-27
startup_260,tech_10,Core,2024-09-21
startup_260,tech_22,Core,2024-01-23
startup_261,tech_49,Important,2025-04-09
startup_261,tech_44,Important,2024-10-13
startup_261,tech_68,Supporting,2024-12-15
startup_262,tech_50,Important,2025-03-02
startup_262,tech_73,Supporting,2023-02-09
startup_262,tech_53,Important,2022-12-04
startup_262,tech_30,Supporting,2023-09-29
startup_262,tech_71,Important,2023-09-26
startup_262,tech_68,Supporting,2023-01-29
startup_263,tech_42,Core,2015-03-22
startup_263,tech_44,Supporting,2019-02-03
startup_263,tech_52,Important,2014-11-09
startup_263,tech_26,Supporting,2019-01-16
startup_263,tech_19,Core,2020-05-13
startup_263,tech_74,Core,2012-07-28
startup_263,tech_71,Core,2018-12-09
startup_263,tech_43,Supporting,2021-07-10
startup_264,tech_49,Supporting,2018-03-12
startup_264,tech_41,Core,2016-09-06
startup_264,tech_14,Core,2018-12-20
startup_264,tech_60,Supporting,2019-02-16
startup_264,tech_53,Core,2024-07-24
startup_264,tech_51,Core,2019-07-06
startup_264,tech_68,Core,2024-08-06
startup_264,tech_73,Important,2020-09-01
startup_265,tech_12,Supporting,2025-05-28
startup_265,tech_37,Supporting,2025-05-30
startup_265,tech_54,Core,2025-05-14
startup_266,tech_5,Supporting,2020-07-09
startup_266,tech_32,Supporting,2013-05-15
startup_266,tech_13,Important,2024-02-12
startup_267,tech_37,Important,2025-04-03
startup_267,tech_63,Important,2025-05-11
startup_267,tech_72,Core,2025-06-05
startup_267,tech_70,Important,2025-03-07
startup_267,tech_61,Important,2025-04-16
startup_267,tech_59,Supporting,2025-05-18
startup_268,tech_53,Important,2024-05-14
startup_268,tech_7,Supporting,2024-07-08
startup_268,tech_29,Core,2024-09-14
startup_268,tech_45,Core,2025-03-24
startup_268,tech_28,Important,2024-08-08
startup_268,tech_10,Supporting,2025-05-28
startup_268,tech_65,Important,2024-03-21
startup_268,tech_44,Supporting,2024-11-29
startup_269,tech_33,Supporting,2017-02-13
startup_269,tech_26,Core,2024-07-15
startup_269,tech_48,Core,2019-09-19
startup_269,tech_45,Important,2012-09-14
startup_269,tech_56,Supporting,2021-08-25
startup_270,tech_43,Important,2014-09-14
startup_270,tech_49,Supporting,2018-08-27
startup_270,tech_12,Core,2015-04-27
startup_270,tech_72,Important,2023-12-12
startup_270,tech_59,Important,2025-04-25
startup_271,tech_37,Important,2017-05-30
startup_271,tech_70,Supporting,2025-02-18
startup_271,tech_42,Supporting,2017-11-08
startup_271,tech_60,Core,2017-02-08
startup_271,tech_29,Supporting,2023-04-26
startup_272,tech_47,Important,2016-12-12
startup_272,tech_69,Important,2018-07-08
startup_272,tech_40,Important,2017-01-10
startup_272,tech_11,Important,2020-12-28
startup_272,tech_31,Core,2024-05-14
startup_272,tech_61,Supporting,2015-12-20
startup_272,tech_41,Core,2015-10-09
startup_273,tech_41,Important,2022-11-25
startup_273,tech_35,Core,2017-01-26
startup_273,tech_9,Core,2024-06-29
startup_273,tech_6,Supporting,2021-10-07
startup_273,tech_42,Important,2020-03-12
startup_274,tech_57,Supporting,2016-08-23
startup_274,tech_1,Important,2022-04-21
startup_274,tech_38,Core,2022-11-27
startup_274,tech_29,Important,2023-05-20
startup_275,tech_66,Core,2024-07-31
startup_275,tech_34,Core,2019-12-08
startup_275,tech_60,Core,2023-12-30
startup_275,tech_15,Core,2018-03-28
startup_275,tech_61,Important,2016-02-17
startup_275,tech_32,Supporting,2015-11-19
startup_275,tech_57,Supporting,2017-03-08
startup_276,tech_26,Core,2024-08-18
startup_276,tech_50,Important,2024-01-14
startup_276,tech_52,Important,2022-07-28
startup_276,tech_54,Important,2021-07-11
startup_276,tech_7,Supporting,2024-10-17
startup_276,tech_48,Important,2022-07-26
startup_277,tech_0,Supporting,2025-04-14
startup_277,tech_76,Core,2025-04-16
startup_277,tech_73,Important,2024-06-28
startup_277,tech_11,Important,2024-07-01
startup_277,tech_22,Core,2025-03-13
startup_277,tech_67,Supporting,2024-12-25
startup_277,tech_50,Supporting,2025-04-07
startup_278,tech_79,Supporting,2022-06-03
startup_278,tech_48,Important,2021-12-29
startup_278,tech_70,Supporting,2020-04-14
startup_279,tech_35,Core,2022-01-18
startup_279,tech_32,Important,2021-12-29
startup_279,tech_29,Supporting,2017-01-02
startup_279,tech_10,Supporting,2024-03-04
startup_279,tech_52,Important,2019-11-05
startup_279,tech_72,Core,2024-06-08
startup_280,tech_26,Important,2019-01-12
startup_280,tech_15,Core,2023-08-11
startup_280,tech_0,Supporting,2020-08-12
startup_281,tech_54,Supporting,2025-02-14
startup_281,tech_29,Core,2023-09-13
startup_281,tech_0,Important,2023-08-30
startup_281,tech_62,Core,2024-08-19
startup_281,tech_60,Core,2023-08-02
startup_282,tech_5,Important,2024-02-29
startup_282,tech_22,Supporting,2024-09-23
startup_282,tech_26,Important,2023-05-09
startup_282,tech_50,Core,2021-12-21
startup_283,tech_72,Supporting,2023-01-30
startup_283,tech_12,Supporting,2025-03-19
startup_283,tech_51,Core,2023-10-01
startup_283,tech_26,Important,2021-07-19
startup_284,tech_8,Important,2021-04-08
startup_284,tech_9,Important,2021-06-03
startup_284,tech_48,Important,2021-05-11
startup_284,tech_4,Important,2022-10-20
startup_284,tech_51,Core,2017-03-08
startup_284,tech_67,Core,2016-05-09
startup_285,tech_67,Supporting,2022-10-29
startup_285,tech_6,Supporting,2019-12-23
startup_285,tech_56,Important,2016-03-17
startup_285,tech_2,Core,2012-10-01
startup_285,tech_29,Core,2024-05-13
startup_285,tech_4,Supporting,2016-04-06
startup_285,tech_71,Core,2022-01-14
startup_285,tech_12,Core,2016-05-28
startup_286,tech_71,Important,2017-12-22
startup_286,tech_69,Important,2022-04-08
startup_286,tech_55,Core,2022-07-06
startup_286,tech_54,Important,2017-12-22
startup_286,tech_35,Core,2023-07-23
startup_287,tech_16,Supporting,2023-04-24
startup_287,tech_18,Important,2024-07-31
startup_287,tech_74,Core,2021-10-01
startup_288,tech_15,Core,2018-01-23
startup_288,tech_38,Supporting,2022-11-27
startup_288,tech_58,Core,2021-05-30
startup_289,tech_71,Supporting,2025-01-21
startup_289,tech_5,Core,2024-08-06
startup_289,tech_10,Core,2021-11-15
startup_289,tech_11,Important,2024-02-05
startup_289,tech_77,Important,2023-11-23
startup_289,tech_48,Core,2022-04-26
startup_290,tech_16,Supporting,2023-03-15
startup_290,tech_17,Core,2023-10-30
startup_290,tech_20,Important,2021-03-01
startup_290,tech_42,Core,2021-02-23
startup_290,tech_25,Supporting,2021-06-06
startup_290,tech_75,Core,2023-09-25
startup_290,tech_43,Supporting,2021-07-15
startup_291,tech_77,Important,2018-05-27
startup_291,tech_22,Core,2020-02-15
startup_291,tech_75,Important,2023-06-03
startup_291,tech_8,Core,2013-04-22
startup_291,tech_56,Supporting,2012-03-12
startup_291,tech_53,Important,2015-10-18
startup_291,tech_5,Important,2015-11-17
startup_292,tech_67,Important,2020-11-19
startup_292,tech_47,Important,2021-09-25
startup_292,tech_27,Core,2022-08-01
startup_293,tech_47,Core,2025-04-10
startup_293,tech_6,Core,2024-09-11
startup_293,tech_63,Supporting,2025-05-31
startup_293,tech_34,Core,2024-07-16
startup_293,tech_70,Important,2025-04-01
startup_293,tech_76,Supporting,2024-09-30
startup_293,tech_5,Important,2025-01-25
startup_294,tech_26,Core,2016-08-12
startup_294,tech_53,Supporting,2016-08-21
startup_294,tech_40,Core,2021-08-15
startup_295,tech_71,Important,2018-07-29
startup_295,tech_41,Core,2016-05-02
startup_295,tech_6,Important,2017-03-07
startup_295,tech_45,Core,2022-01-07
startup_295,tech_51,Important,2018-05-06
startup_295,tech_48,Core,2023-12-21
startup_295,tech_60,Important,2019-12-27
startup_296,tech_60,Core,2023-01-08
startup_296,tech_76,Supporting,2023-09-19
startup_296,tech_48,Important,2023-07-31
startup_296,tech_73,Important,2023-04-24
startup_296,tech_24,Important,2024-09-25
startup_296,tech_41,Supporting,2023-06-15
startup_296,tech_49,Important,2024-03-26
startup_296,tech_44,Supporting,2024-01-17
startup_297,tech_42,Supporting,2025-05-03
startup_297,tech_68,Supporting,2025-05-11
startup_297,tech_21,Core,2025-01-07
startup_297,tech_49,Supporting,2025-03-10
startup_297,tech_24,Core,2025-01-25
startup_297,tech_36,Core,2025-02-07
startup_297,tech_62,Supporting,2025-05-14
startup_297,tech_79,Supporting,2025-01-24
startup_298,tech_36,Important,2012-10-23
startup_298,tech_25,Core,2025-02-03
startup_298,tech_40,Supporting,2022-08-22
startup_298,tech_2,Core,2016-03-24
startup_298,tech_6,Important,2013-04-07
startup_299,tech_48,Supporting,2025-01-11
startup_299,tech_25,Supporting,2025-04-02
startup_299,tech_42,Important,2025-02-05
startup_299,tech_13,Supporting,2025-01-24
startup_299,tech_28,Important,2025-04-06
startup_299,tech_15,Core,2025-01-26
startup_299,tech_78,Important,2025-06-04
startup_300,tech_16,Supporting,2019-06-06
startup_300,tech_71,Core,2021-05-18
startup_300,tech_14,Core,2025-04-29
startup_300,tech_1,Supporting,2022-03-22
startup_300,tech_55,Core,2023-04-24
startup_300,tech_3,Important,2025-02-08
startup_300,tech_19,Important,2020-07-15
startup_300,tech_28,Important,2019-06-27
startup_301,tech_78,Core,2020-02-09
startup_301,tech_68,Supporting,2024-10-21
startup_301,tech_63,Supporting,2021-01-14
startup_301,tech_14,Core,2019-07-08
startup_301,tech_62,Important,2024-02-01
startup_302,tech_36,Core,2012-06-28
startup_302,tech_7,Core,2018-03-01
startup_302,tech_77,Supporting,2017-10-15
startup_302,tech_68,Important,2018-09-22
startup_302,tech_21,Important,2020-05-03
startup_302,tech_19,Core,2020-07-03
startup_302,tech_1,Important,2016-10-04
startup_303,tech_39,Important,2017-08-02
startup_303,tech_8,Core,2022-03-01
startup_303,tech_78,Core,2019-05-22
startup_304,tech_3,Supporting,2019-03-07
startup_304,tech_71,Supporting,2018-03-24
startup_304,tech_27,Supporting,2022-04-29
startup_304,tech_33,Important,2023-01-29
startup_304,tech_49,Core,2020-05-09
startup_305,tech_14,Important,2023-03-16
startup_305,tech_29,Important,2019-03-22
startup_305,tech_69,Important,2024-08-14
startup_305,tech_8,Important,2021-07-26
startup_305,tech_66,Core,2024-03-25
startup_306,tech_44,Supporting,2023-07-24
startup_306,tech_0,Important,2022-04-10
startup_306,tech_53,Core,2023-07-16
startup_306,tech_65,Core,2025-05-14
startup_307,tech_38,Supporting,2019-06-20
startup_307,tech_7,Supporting,2019-03-05
startup_307,tech_19,Important,2023-06-05
startup_307,tech_24,Important,2017-08-20
startup_307,tech_46,Important,2014-01-03
startup_307,tech_30,Important,2013-12-15
startup_308,tech_30,Important,2019-02-20
startup_308,tech_12,Important,2023-05-20
startup_308,tech_46,Core,2019-11-06
startup_308,tech_25,Important,2020-06-19
startup_308,tech_7,Core,2019-07-18
startup_308,tech_31,Important,2022-06-14
startup_309,tech_1,Important,2021-07-15
startup_309,tech_40,Supporting,2014-08-01
startup_309,tech_2,Supporting,2020-08-23
startup_309,tech_73,Core,2016-04-16
startup_310,tech_54,Important,2024-04-16
startup_310,tech_41,Core,2024-03-06
startup_310,tech_68,Core,2024-10-21
startup_311,tech_52,Supporting,2013-12-04
startup_311,tech_54,Core,2022-03-09
startup_311,tech_2,Important,2014-07-11
startup_311,tech_26,Core,2020-03-08
startup_311,tech_70,Core,2024-12-25
startup_311,tech_3,Supporting,2025-04-14
startup_312,tech_57,Core,2022-12-28
startup_312,tech_4,Supporting,2023-09-01
startup_312,tech_38,Important,2021-12-06
startup_312,tech_49,Core,2022-10-23
startup_312,tech_12,Important,2022-11-13
startup_313,tech_9,Important,2023-09-29
startup_313,tech_74,Core,2020-07-09
startup_313,tech_32,Core,2020-06-25
startup_313,tech_55,Important,2019-05-26
startup_313,tech_3,Core,2022-07-03
startup_313,tech_26,Important,2019-06-21
startup_313,tech_30,Core,2023-09-15
startup_314,tech_68,Core,2024-08-16
startup_314,tech_27,Supporting,2021-09-03
startup_314,tech_66,Core,2019-06-14
startup_315,tech_5,Supporting,2025-03-11
startup_315,tech_33,Core,2024-10-27
startup_315,tech_39,Supporting,2025-05-12
startup_315,tech_70,Important,2024-10-27
startup_315,tech_56,Important,2024-11-19
startup_315,tech_74,Important,2024-11-24
startup_316,tech_56,Supporting,2018-01-09
startup_316,tech_49,Core,2024-11-24
startup_316,tech_35,Important,2018-09-27
startup_316,tech_57,Core,2024-08-08
startup_316,tech_36,Important,2017-05-24
startup_316,tech_74,Important,2020-07-22
startup_317,tech_9,Supporting,2025-01-10
startup_317,tech_62,Core,2024-10-31
startup_317,tech_73,Important,2024-07-07
startup_317,tech_40,Core,2024-10-27
startup_318,tech_36,Supporting,2025-05-22
startup_318,tech_37,Important,2025-05-23
startup_318,tech_6,Important,2023-11-26
startup_319,tech_43,Important,2015-11-28
startup_319,tech_18,Supporting,2016-03-09
startup_319,tech_31,Supporting,2016-05-08
startup_319,tech_14,Supporting,2015-12-16
startup_319,tech_78,Core,2015-10-14
startup_319,tech_9,Important,2016-09-27
startup_319,tech_75,Important,2016-04-24
startup_319,tech_48,Core,2018-07-09
startup_320,tech_57,Important,2024-01-20
startup_320,tech_12,Supporting,2022-10-25
startup_320,tech_13,Core,2023-07-30
startup_320,tech_43,Supporting,2024-04-23
startup_321,tech_12,Supporting,2025-05-14
startup_321,tech_25,Important,2025-05-01
startup_321,tech_56,Supporting,2025-04-30
startup_321,tech_78,Supporting,2025-05-15
startup_322,tech_25,Supporting,2017-03-24
startup_322,tech_67,Important,2023-03-17
startup_322,tech_6,Important,2023-09-25
startup_322,tech_23,Important,2013-02-14
startup_322,tech_57,Core,2020-10-31
startup_322,tech_45,Important,2017-04-12
startup_322,tech_33,Important,2025-01-23
startup_323,tech_36,Important,2020-11-07
startup_323,tech_4,Supporting,2016-01-02
startup_323,tech_63,Supporting,2013-08-03
startup_323,tech_38,Core,2018-05-21
startup_324,tech_39,Supporting,2020-04-04
startup_324,tech_77,Core,2023-05-01
startup_324,tech_40,Important,2018-12-26
startup_325,tech_0,Supporting,2014-06-14
startup_325,tech_20,Core,2023-10-08
startup_325,tech_36,Supporting,2014-09-30
startup_325,tech_2,Supporting,2025-01-14
startup_325,tech_67,Important,2015-11-24
startup_325,tech_1,Important,2014-12-26
startup_326,tech_51,Important,2015-04-25
startup_326,tech_26,Core,2016-10-12
startup_326,tech_70,Supporting,2015-12-08
startup_326,tech_56,Important,2024-10-26
startup_326,tech_5,Important,2023-08-27
startup_327,tech_60,Supporting,2017-04-01
startup_327,tech_52,Core,2017-09-19
startup_327,tech_79,Core,2012-07-26
startup_327,tech_29,Important,2014-08-22
startup_327,tech_39,Core,2024-04-11
startup_327,tech_44,Supporting,2021-08-01
startup_328,tech_64,Important,2022-12-04
startup_328,tech_55,Important,2023-10-29
startup_328,tech_52,Important,2024-03-24
startup_328,tech_1,Important,2025-05-10
startup_328,tech_35,Supporting,2022-07-09
startup_328,tech_74,Supporting,2025-02-27
startup_328,tech_61,Important,2022-07-30
startup_329,tech_32,Core,2023-10-23
startup_329,tech_27,Important,2015-10-17
startup_329,tech_1,Core,2021-08-03
startup_329,tech_33,Important,2024-03-24
startup_329,tech_43,Core,2019-01-22
startup_329,tech_5,Supporting,2019-10-29
startup_329,tech_39,Important,2014-11-06
startup_329,tech_16,Core,2022-04-02
startup_330,tech_19,Core,2016-08-24
startup_330,tech_36,Core,2017-03-30
startup_330,tech_47,Core,2013-09-04
startup_330,tech_64,Important,2019-01-07
startup_330,tech_14,Core,2017-10-31
startup_330,tech_24,Core,2018-09-20
startup_330,tech_17,Core,2013-10-12
startup_331,tech_33,Core,2024-02-29
startup_331,tech_77,Core,2023-10-02
startup_331,tech_44,Supporting,2024-05-23
startup_331,tech_8,Core,2023-12-20
startup_331,tech_53,Supporting,2024-06-03
startup_331,tech_15,Core,2023-10-18
startup_331,tech_63,Core,2023-11-30
startup_332,tech_24,Important,2024-01-31
startup_332,tech_38,Core,2014-08-01
startup_332,tech_77,Core,2018-11-19
startup_332,tech_44,Important,2019-12-29
startup_332,tech_4,Core,2018-11-04
startup_332,tech_78,Core,2022-04-17
startup_333,tech_72,Supporting,2025-05-28
startup_333,tech_6,Supporting,2022-02-04
startup_333,tech_42,Core,2023-04-02
startup_333,tech_78,Supporting,2024-07-03
startup_333,tech_13,Important,2022-04-22
startup_334,tech_29,Core,2021-11-28
startup_334,tech_45,Supporting,2024-05-30
startup_334,tech_18,Supporting,2021-03-10
startup_334,tech_20,Supporting,2021-05-30
startup_334,tech_69,Supporting,2021-02-16
startup_334,tech_76,Important,2020-03-17
startup_334,tech_73,Core,2022-01-04
startup_335,tech_68,Core,2025-01-08
startup_335,tech_55,Core,2024-09-17
startup_335,tech_37,Core,2021-01-08
startup_335,tech_2,Important,2021-07-15
startup_335,tech_26,Supporting,2021-08-14
startup_335,tech_63,Important,2024-03-27
startup_336,tech_26,Important,2023-12-30
startup_336,tech_6,Supporting,2021-11-20
startup_336,tech_19,Supporting,2025-05-11
startup_336,tech_55,Supporting,2025-05-20
startup_337,tech_17,Supporting,2025-05-06
startup_337,tech_32,Supporting,2025-05-25
startup_337,tech_53,Core,2025-05-03
startup_337,tech_34,Core,2025-06-05
startup_337,tech_4,Core,2025-05-03
startup_338,tech_18,Supporting,2019-05-10
startup_338,tech_64,Supporting,2019-10-05
startup_338,tech_1,Important,2019-12-13
startup_338,tech_42,Core,2020-07-22
startup_338,tech_3,Core,2015-07-17
startup_338,tech_8,Supporting,2016-11-15
startup_339,tech_34,Core,2024-10-24
startup_339,tech_77,Important,2024-06-08
startup_339,tech_26,Core,2023-08-29
startup_339,tech_24,Supporting,2023-07-03
startup_339,tech_38,Supporting,2023-08-19
startup_339,tech_63,Supporting,2025-04-01
startup_339,tech_36,Core,2024-06-26
startup_339,tech_74,Core,2023-12-02
startup_340,tech_78,Core,2020-12-16
startup_340,tech_67,Important,2018-12-19
startup_340,tech_65,Supporting,2023-12-08
startup_340,tech_75,Important,2020-09-22
startup_340,tech_6,Supporting,2017-08-16
startup_340,tech_37,Supporting,2017-06-28
startup_340,tech_27,Important,2021-05-29
startup_340,tech_60,Important,2021-11-20
startup_341,tech_36,Important,2014-06-24
startup_341,tech_78,Important,2016-01-10
startup_341,tech_79,Core,2023-07-16
startup_341,tech_53,Supporting,2019-09-12
startup_341,tech_34,Core,2019-03-28
startup_342,tech_52,Supporting,2022-05-30
startup_342,tech_33,Core,2023-10-17
startup_342,tech_0,Important,2023-12-12
startup_342,tech_64,Important,2018-03-12
startup_343,tech_31,Important,2025-01-22
startup_343,tech_57,Supporting,2021-04-14
startup_343,tech_54,Important,2020-12-27
startup_344,tech_61,Important,2018-11-03
startup_344,tech_73,Important,2023-01-16
startup_344,tech_57,Supporting,2023-10-23
startup_344,tech_17,Important,2019-04-22
startup_344,tech_28,Core,2016-05-29
startup_344,tech_0,Core,2022-01-08
startup_344,tech_16,Important,2021-10-17
startup_345,tech_3,Supporting,2021-06-30
startup_345,tech_79,Core,2017-05-23
startup_345,tech_49,Supporting,2024-09-18
startup_345,tech_27,Core,2017-09-06
startup_345,tech_67,Important,2016-05-12
startup_345,tech_69,Supporting,2015-08-19
startup_345,tech_21,Core,2024-02-15
startup_346,tech_10,Supporting,2024-12-19
startup_346,tech_9,Supporting,2022-06-01
startup_346,tech_18,Important,2024-10-13
startup_346,tech_59,Supporting,2022-07-05
startup_346,tech_41,Supporting,2024-06-26
startup_347,tech_37,Supporting,2020-09-02
startup_347,tech_15,Important,2024-01-31
startup_347,tech_58,Core,2011-09-11
startup_347,tech_56,Important,2021-07-05
startup_347,tech_7,Important,2021-03-20
startup_347,tech_3,Important,2020-12-26
startup_347,tech_41,Supporting,2018-12-13
startup_347,tech_49,Core,2020-06-17
startup_348,tech_50,Important,2021-08-17
startup_348,tech_55,Supporting,2020-08-29
startup_348,tech_61,Supporting,2017-05-14
startup_349,tech_64,Important,2022-04-07
startup_349,tech_31,Supporting,2015-11-28
startup_349,tech_38,Core,2018-03-30
startup_349,tech_75,Core,2025-02-01
startup_350,tech_26,Supporting,2025-06-03
startup_350,tech_25,Core,2022-10-07
startup_350,tech_15,Core,2020-10-24
startup_350,tech_37,Supporting,2018-03-16
startup_350,tech_58,Supporting,2018-11-26
startup_350,tech_31,Important,2022-10-06
startup_351,tech_2,Supporting,2023-10-21
startup_351,tech_15,Important,2022-12-01
startup_351,tech_53,Supporting,2022-04-02
startup_351,tech_71,Important,2022-06-18
startup_351,tech_60,Core,2022-11-05
startup_351,tech_75,Supporting,2025-04-23
startup_351,tech_54,Supporting,2025-01-19
startup_352,tech_47,Supporting,2024-06-07
startup_352,tech_52,Important,2024-10-19
startup_352,tech_30,Supporting,2025-04-03
startup_352,tech_12,Core,2024-09-23
startup_353,tech_31,Important,2022-06-02
startup_353,tech_8,Core,2012-08-09
startup_353,tech_79,Important,2023-10-26
startup_353,tech_54,Core,2017-01-04
startup_353,tech_68,Important,2021-05-15
startup_353,tech_9,Important,2014-02-07
startup_354,tech_2,Important,2024-09-12
startup_354,tech_30,Supporting,2024-11-20
startup_354,tech_15,Important,2024-09-15
startup_355,tech_50,Important,2020-11-03
startup_355,tech_42,Important,2023-03-06
startup_355,tech_40,Supporting,2021-08-19
startup_356,tech_37,Important,2021-05-14
startup_356,tech_27,Supporting,2024-11-16
startup_356,tech_20,Supporting,2024-11-08
startup_356,tech_47,Core,2022-09-27
startup_356,tech_32,Core,2024-04-05
startup_356,tech_3,Core,2020-05-23
startup_357,tech_46,Core,2017-04-16
startup_357,tech_22,Core,2013-12-12
startup_357,tech_42,Core,2017-04-12
startup_357,tech_67,Supporting,2022-04-28
startup_358,tech_68,Important,2024-02-20
startup_358,tech_37,Core,2021-08-04
startup_358,tech_20,Core,2022-03-07
startup_358,tech_61,Core,2023-08-08
startup_358,tech_76,Important,2022-05-17
startup_358,tech_43,Core,2023-02-26
startup_359,tech_52,Important,2021-12-14
startup_359,tech_15,Supporting,2024-09-08
startup_359,tech_0,Core,2022-06-06
startup_359,tech_11,Important,2013-01-05
startup_359,tech_16,Supporting,2012-08-19
startup_359,tech_10,Important,2023-11-07
startup_359,tech_76,Important,2022-02-24
startup_359,tech_24,Important,2016-10-23
startup_360,tech_31,Core,2024-11-21
startup_360,tech_68,Important,2024-09-29
startup_360,tech_43,Supporting,2025-03-01
startup_360,tech_48,Important,2025-02-21
startup_360,tech_73,Important,2025-04-25
startup_360,tech_19,Core,2024-09-18
startup_360,tech_71,Core,2024-10-09
startup_361,tech_40,Core,2020-02-27
startup_361,tech_14,Supporting,2022-11-14
startup_361,tech_60,Supporting,2024-07-15
startup_361,tech_54,Important,2019-06-24
startup_361,tech_18,Core,2021-06-23
startup_361,tech_50,Supporting,2023-12-13
startup_361,tech_32,Important,2022-10-25
startup_361,tech_16,Important,2025-06-01
startup_362,tech_11,Core,2018-12-04
startup_362,tech_44,Supporting,2022-02-08
startup_362,tech_57,Core,2022-09-20
startup_362,tech_27,Supporting,2025-06-05
startup_362,tech_73,Core,2025-04-15
startup_362,tech_12,Supporting,2021-11-24
startup_362,tech_38,Supporting,2024-02-29
startup_363,tech_68,Important,2021-11-12
startup_363,tech_48,Supporting,2021-10-04
startup_363,tech_41,Important,2023-01-27
startup_364,tech_17,Core,2018-07-18
startup_364,tech_28,Important,2023-07-07
startup_364,tech_60,Core,2024-04-20
startup_364,tech_40,Core,2024-09-05
startup_364,tech_70,Core,2019-10-23
startup_364,tech_50,Core,2024-08-22
startup_364,tech_57,Core,2022-09-04
startup_364,tech_16,Supporting,2024-06-06
startup_365,tech_77,Core,2014-01-03
startup_365,tech_11,Core,2021-03-11
startup_365,tech_24,Supporting,2024-07-15
startup_365,tech_64,Core,2017-10-29
startup_366,tech_68,Core,2022-11-30
startup_366,tech_38,Supporting,2017-12-23
startup_366,tech_43,Core,2022-09-01
startup_366,tech_62,Core,2016-08-24
