id,startup_id,vc_id,round_type,amount,date,valuation,lead_investor
investment_762,startup_286,vc_59,Series B,43455616,2024-04-26,347644928,True
investment_763,startup_287,vc_3,Series B,21515945,2025-04-11,172127560,True
investment_764,startup_287,vc_109,Series A,1049321,2024-08-06,20986420,True
investment_765,startup_287,vc_71,Seed,1049321,2024-08-06,25183704,False
investment_766,startup_287,vc_136,Series B,9905687,2025-03-15,138679618,True
investment_767,startup_287,vc_95,Series C,9905687,2025-03-15,138679618,False
investment_768,startup_287,vc_136,Series B,6298646,2021-07-18,170063460,True
investment_769,startup_287,vc_49,Series B,6298646,2021-07-18,188959400,False
investment_770,startup_287,vc_121,Pre-seed,6298646,2021-07-18,94479700,False
investment_771,startup_288,vc_100,Pre-seed,49192072,2015-09-16,245960360,True
investment_772,startup_288,vc_84,Pre-seed,21465910,2019-05-08,128795460,True
investment_773,startup_291,vc_45,Series A,15375055,2014-08-31,92250330,True
investment_774,startup_291,vc_33,Pre-seed,16188511,2017-04-08,388524276,True
investment_775,startup_291,vc_104,Series C,16188511,2017-04-08,323770230,False
investment_776,startup_293,vc_109,Series A,13591459,2024-09-08,163097508,True
investment_777,startup_293,vc_2,Seed,13591459,2024-09-08,448518147,False
investment_778,startup_293,vc_49,Pre-seed,13591459,2024-09-08,407743770,False
investment_779,startup_293,vc_48,Series B,20795720,2025-05-04,207957200,True
investment_780,startup_293,vc_93,Series B,11462995,2025-01-11,183407920,True
investment_781,startup_293,vc_145,Pre-seed,11462995,2025-01-11,160481930,False
investment_782,startup_293,vc_95,Series B,13640613,2024-04-28,368296569,True
investment_783,startup_293,vc_5,Seed,13640613,2024-04-28,204609205,False
investment_784,startup_293,vc_54,Pre-seed,13640613,2024-04-28,204609205,False
investment_785,startup_294,vc_51,Series A,2556786,2022-07-23,61362880,True
investment_786,startup_294,vc_119,Pre-seed,2556786,2022-07-23,76703600,False
investment_787,startup_294,vc_145,Series C,2556786,2022-07-23,92044320,False
investment_788,startup_295,vc_139,Series B,24743635,2021-07-06,544359981,True
investment_789,startup_295,vc_18,Series A,24743635,2021-07-06,593847252,False
investment_790,startup_296,vc_58,Pre-seed,19900605,2024-07-14,477614532,True
investment_791,startup_296,vc_118,Series B,19900605,2024-07-14,318409688,False
investment_792,startup_297,vc_86,Series B,20268711,2025-04-21,202687110,True
investment_793,startup_297,vc_124,Pre-seed,20268711,2025-04-21,283761954,False
investment_794,startup_297,vc_17,Series B,9736278,2025-03-05,214198116,True
investment_795,startup_297,vc_115,Seed,9736278,2025-03-05,116835336,False
investment_796,startup_297,vc_35,Series C,13222890,2025-05-27,105783120,True
investment_797,startup_299,vc_148,Series C,21983538,2025-05-16,483637847,True
investment_798,startup_299,vc_40,Pre-seed,21983538,2025-05-16,175868308,False
investment_799,startup_299,vc_102,Series A,18417818,2025-02-21,110506908,True
investment_800,startup_299,vc_47,Pre-seed,4866733,2025-04-23,58400802,True
investment_801,startup_299,vc_16,Series C,4866733,2025-04-23,58400802,False
investment_802,startup_300,vc_111,Pre-seed,9233749,2022-03-30,46168745,True
investment_803,startup_300,vc_111,Series A,24081840,2022-06-21,433473129,True
investment_804,startup_300,vc_7,Series A,24081840,2022-06-21,385309448,False
investment_805,startup_301,vc_1,Series C,14108370,2023-07-19,112866964,True
investment_806,startup_301,vc_137,Series B,14108370,2023-07-19,282167410,False
investment_807,startup_302,vc_25,Series C,5155826,2019-01-08,72181564,True
investment_808,startup_302,vc_63,Series A,5155826,2019-01-08,103116520,False
investment_809,startup_302,vc_23,Series C,11932049,2017-06-04,119320490,True
investment_810,startup_302,vc_35,Pre-seed,11427178,2020-11-28,274252280,True
investment_811,startup_302,vc_97,Series C,11427178,2020-11-28,205689210,False
investment_812,startup_302,vc_48,Series C,11427178,2020-11-28,342815350,False
investment_813,startup_302,vc_148,Series C,22832388,2018-09-27,228323880,True
investment_814,startup_302,vc_81,Seed,22832388,2018-09-27,456647760,False
investment_815,startup_305,vc_53,Series A,23569651,2024-02-13,141417906,True
investment_816,startup_305,vc_29,Series C,14185508,2023-09-10,340452192,True
investment_817,startup_305,vc_55,Series B,14185508,2023-09-10,141855080,False
investment_818,startup_306,vc_103,Pre-seed,15715918,2023-06-15,345750196,True
investment_819,startup_306,vc_102,Pre-seed,15715918,2023-06-15,251454688,False
investment_820,startup_306,vc_101,Series B,23060033,2024-03-01,184480268,True
investment_821,startup_306,vc_35,Seed,23060033,2024-03-01,230600335,False
investment_822,startup_307,vc_131,Series B,16503488,2019-04-30,264055808,True
investment_823,startup_307,vc_28,Pre-seed,16503488,2019-04-30,330069760,False
investment_824,startup_310,vc_136,Series C,24429751,2024-05-09,439735527,True
investment_825,startup_310,vc_118,Series C,24429751,2024-05-09,390876024,False
investment_826,startup_310,vc_118,Seed,3702068,2024-08-24,133274460,True
investment_827,startup_310,vc_20,Series A,3702068,2024-08-24,44424820,False
investment_828,startup_310,vc_28,Series B,3702068,2024-08-24,66637230,False
investment_829,startup_312,vc_126,Seed,4315751,2022-02-19,129472530,True
investment_830,startup_312,vc_59,Seed,4315751,2022-02-19,155367036,False
investment_831,startup_312,vc_16,Series A,4315751,2022-02-19,90630771,False
investment_832,startup_313,vc_35,Pre-seed,5068780,2024-04-14,121650732,True
investment_833,startup_313,vc_79,Seed,5068780,2024-04-14,101375610,False
investment_834,startup_313,vc_88,Series B,731739,2024-05-24,5853912,True
investment_835,startup_314,vc_124,Series A,13595001,2019-08-07,108760008,True
investment_836,startup_314,vc_9,Series C,13595001,2019-08-07,163140012,False
investment_837,startup_316,vc_2,Series B,5230059,2020-02-12,104601190,True
investment_838,startup_316,vc_65,Series B,5230059,2020-02-12,41840476,False
investment_839,startup_316,vc_122,Series A,2054058,2017-08-26,43135232,True
investment_840,startup_316,vc_44,Seed,2054058,2017-08-26,55459584,False
investment_841,startup_316,vc_52,Series B,2054058,2017-08-26,55459584,False
investment_842,startup_317,vc_112,Series C,22644601,2024-10-27,362313616,True
investment_843,startup_317,vc_69,Pre-seed,22644601,2024-10-27,543470424,False
investment_844,startup_317,vc_108,Series A,13685224,2024-12-08,82111344,True
investment_845,startup_318,vc_37,Series A,45201909,2024-10-18,452019090,True
investment_846,startup_320,vc_64,Series C,2571741,2022-10-05,38576125,True
investment_847,startup_320,vc_15,Series C,2571741,2022-10-05,38576125,False
investment_848,startup_320,vc_133,Pre-seed,2571741,2022-10-05,54006575,False
investment_849,startup_321,vc_80,Pre-seed,8698932,2025-05-16,260967960,True
investment_850,startup_321,vc_100,Series A,8698932,2025-05-16,156580776,False
investment_851,startup_321,vc_126,Series A,8698932,2025-05-16,156580776,False
investment_852,startup_322,vc_139,Series A,11334070,2018-10-05,408026532,True
investment_853,startup_322,vc_22,Series C,11334070,2018-10-05,340022110,False
investment_854,startup_322,vc_131,Pre-seed,11334070,2018-10-05,374024321,False
investment_855,startup_323,vc_38,Series A,24186564,2014-06-27,193492512,True
investment_856,startup_323,vc_99,Series B,23625345,2016-05-14,212628105,True
investment_857,startup_323,vc_129,Series A,22144674,2022-10-13,398604141,True
investment_858,startup_323,vc_34,Series C,22144674,2022-10-13,310025443,False
investment_859,startup_323,vc_11,Series C,20824960,2014-06-21,166599680,True
investment_860,startup_325,vc_78,Series C,23505314,2017-11-19,282063774,True
investment_861,startup_325,vc_113,Series C,23505314,2017-11-19,376085032,False
investment_862,startup_325,vc_127,Seed,3491763,2015-08-07,38409393,True
investment_863,startup_326,vc_7,Series A,16378250,2016-11-13,114647750,True
investment_864,startup_326,vc_117,Pre-seed,23911678,2023-10-30,573880272,True
investment_865,startup_326,vc_16,Series B,23911678,2023-10-30,239116780,False
investment_866,startup_326,vc_0,Seed,23895841,2022-06-16,286750098,True
investment_867,startup_326,vc_87,Series B,23895841,2022-06-16,430125147,False
investment_868,startup_327,vc_134,Pre-seed,13663328,2022-03-14,163959940,True
investment_869,startup_327,vc_18,Series A,13663328,2022-03-14,450889835,False
investment_870,startup_327,vc_0,Series B,13663328,2022-03-14,491879820,False
investment_871,startup_327,vc_95,Series B,9749649,2013-07-29,146244740,True
investment_872,startup_327,vc_136,Seed,9749649,2013-07-29,233991584,False
investment_873,startup_327,vc_106,Series B,9749649,2013-07-29,146244740,False
investment_874,startup_328,vc_106,Series B,28781730,2024-06-03,345380760,True
investment_875,startup_329,vc_60,Series B,12965215,2023-03-07,466747764,True
investment_876,startup_329,vc_76,Seed,12965215,2023-03-07,272269529,False
investment_877,startup_329,vc_81,Series B,12965215,2023-03-07,272269529,False
investment_878,startup_330,vc_116,Pre-seed,4490881,2023-11-27,107781144,True
investment_879,startup_330,vc_65,Series B,4490881,2023-11-27,94308501,False
investment_880,startup_330,vc_140,Series B,4490881,2023-11-27,121253787,False
investment_881,startup_330,vc_73,Pre-seed,47995349,2016-03-10,335967443,True
investment_882,startup_330,vc_0,Series A,16196065,2023-07-12,194352780,True
investment_883,startup_332,vc_6,Series C,31866054,2015-01-29,223062378,True
investment_884,startup_333,vc_65,Pre-seed,15869677,2025-04-15,285654198,True
investment_885,startup_333,vc_57,Series A,15869677,2025-04-15,523699363,False
investment_886,startup_333,vc_130,Series B,15869677,2025-04-15,190436132,False
investment_887,startup_334,vc_2,Pre-seed,34939135,2025-02-13,384330485,True
investment_888,startup_335,vc_130,Pre-seed,15056906,2021-03-22,451707200,True
investment_889,startup_335,vc_105,Pre-seed,15056906,2021-03-22,271024320,False
investment_890,startup_335,vc_29,Series C,15056906,2021-03-22,542048640,False
investment_891,startup_336,vc_117,Series C,29799946,2024-05-05,297999460,True
investment_892,startup_337,vc_11,Seed,1663055,2025-05-26,59870004,True
investment_893,startup_337,vc_144,Series C,1663055,2025-05-26,34924169,False
investment_894,startup_337,vc_97,Series C,1663055,2025-05-26,54880837,False
investment_895,startup_338,vc_19,Pre-seed,30204602,2015-04-09,362455224,True
investment_896,startup_338,vc_79,Seed,14751667,2020-09-19,354040020,True
investment_897,startup_338,vc_140,Seed,14751667,2020-09-19,236026680,False
investment_898,startup_343,vc_71,Series A,26894107,2019-04-04,295835177,True
investment_899,startup_344,vc_31,Series A,20759752,2025-01-03,207597520,True
investment_900,startup_346,vc_100,Pre-seed,3333660,2023-04-09,70006860,True
investment_901,startup_346,vc_27,Pre-seed,3333660,2023-04-09,110010780,False
investment_902,startup_346,vc_14,Series C,3333660,2023-04-09,60005880,False
investment_903,startup_350,vc_67,Series B,3874245,2020-04-05,19371225,True
investment_904,startup_350,vc_124,Series A,15743115,2019-09-18,141688035,True
investment_905,startup_351,vc_116,Seed,14798356,2024-08-16,399555630,True
investment_906,startup_351,vc_30,Series A,14798356,2024-08-16,443950700,False
investment_907,startup_351,vc_70,Pre-seed,14798356,2024-08-16,355160560,False
investment_908,startup_354,vc_29,Series C,8476100,2025-01-10,101713204,True
investment_909,startup_354,vc_88,Series C,8476100,2025-01-10,279711311,False
investment_910,startup_354,vc_19,Series C,8476100,2025-01-10,177998107,False
investment_911,startup_355,vc_26,Seed,2292611,2022-08-05,22926110,True
investment_912,startup_355,vc_24,Series B,15983747,2023-12-05,431561178,True
investment_913,startup_355,vc_130,Pre-seed,15983747,2023-12-05,383609936,False
investment_914,startup_355,vc_101,Series A,15983747,2023-12-05,335658694,False
investment_915,startup_356,vc_27,Series B,4048801,2021-08-22,121464040,True
investment_916,startup_356,vc_0,Pre-seed,4048801,2021-08-22,133610444,False
investment_917,startup_356,vc_95,Series B,4048801,2021-08-22,97171232,False
investment_918,startup_357,vc_89,Series A,13089366,2022-11-12,261787330,True
investment_919,startup_357,vc_103,Series C,13089366,2022-11-12,157072398,False
investment_920,startup_358,vc_137,Pre-seed,46636499,2023-04-27,559637988,True
investment_921,startup_358,vc_142,Series B,8731730,2024-09-24,122244227,True
investment_922,startup_358,vc_60,Series C,8731730,2024-09-24,157171149,False
investment_923,startup_359,vc_3,Series B,5054596,2024-02-06,45491364,True
investment_924,startup_360,vc_34,Pre-seed,11380866,2024-09-14,170712990,True
investment_925,startup_360,vc_28,Series A,11380866,2024-09-14,136570392,False
investment_926,startup_360,vc_43,Seed,11380866,2024-09-14,375568578,False
investment_927,startup_360,vc_61,Pre-seed,18882513,2024-09-11,339885234,True
investment_928,startup_360,vc_57,Pre-seed,18882513,2024-09-11,377650260,False
investment_929,startup_361,vc_25,Pre-seed,12906045,2022-09-14,154872546,True
investment_930,startup_361,vc_21,Pre-seed,12906045,2022-09-14,206496728,False
investment_931,startup_361,vc_9,Pre-seed,2221301,2020-03-30,26655612,True
investment_932,startup_361,vc_44,Series A,2221301,2020-03-30,35540816,False
investment_933,startup_362,vc_130,Pre-seed,21915721,2023-01-12,153410047,True
investment_934,startup_363,vc_146,Series C,21773858,2024-09-30,239512438,True
investment_935,startup_363,vc_85,Series C,12671820,2023-10-11,304123692,True
investment_936,startup_363,vc_112,Series A,12671820,2023-10-11,278780051,False
investment_937,startup_364,vc_55,Series B,15455989,2021-01-30,154559890,True
investment_938,startup_364,vc_136,Seed,15455989,2021-01-30,247295824,False
investment_939,startup_364,vc_43,Series A,901450,2018-06-21,16226112,True
investment_940,startup_364,vc_9,Series B,901450,2018-06-21,10817408,False
investment_941,startup_364,vc_74,Series C,901450,2018-06-21,10817408,False
investment_942,startup_366,vc_136,Series C,4167027,2016-12-02,83340540,True
investment_943,startup_366,vc_60,Pre-seed,4167027,2016-12-02,58338378,False
investment_944,startup_366,vc_75,Series B,13426291,2022-04-07,201394375,True
investment_945,startup_366,vc_27,Series C,13426291,2022-04-07,362509875,False
investment_946,startup_366,vc_118,Pre-seed,13426291,2022-04-07,443067625,False
investment_947,startup_367,vc_137,Series A,12173687,2023-04-07,121736875,True
investment_948,startup_367,vc_126,Pre-seed,12173687,2023-04-07,292168500,False
investment_949,startup_369,vc_13,Series B,5478800,2020-08-28,65745604,True
investment_950,startup_369,vc_105,Pre-seed,5478800,2020-08-28,180800411,False
investment_951,startup_369,vc_30,Series A,5478800,2020-08-28,65745604,False
investment_952,startup_369,vc_145,Seed,720219,2018-12-23,11523512,True
investment_953,startup_369,vc_73,Pre-seed,720219,2018-12-23,7202195,False
investment_954,startup_370,vc_62,Seed,23967454,2023-08-23,575218896,True
investment_955,startup_370,vc_32,Seed,23967454,2023-08-23,575218896,False
investment_956,startup_370,vc_143,Pre-seed,41595794,2022-09-20,249574764,True
investment_957,startup_371,vc_26,Series C,39099889,2024-12-02,469198668,True
investment_958,startup_371,vc_77,Series B,22516766,2024-07-26,225167660,True
investment_959,startup_371,vc_59,Series A,22516766,2024-07-26,315234724,False
investment_960,startup_374,vc_50,Pre-seed,35674252,2021-06-05,356742520,True
investment_961,startup_374,vc_67,Series B,1647739,2015-09-27,16477390,True
investment_962,startup_374,vc_63,Series B,1647739,2015-09-27,13181912,False
investment_963,startup_377,vc_146,Series B,11945379,2016-08-16,119453790,True
investment_964,startup_380,vc_53,Seed,20778500,2023-11-08,498684012,True
investment_965,startup_380,vc_93,Series C,20778500,2023-11-08,498684012,False
investment_966,startup_381,vc_4,Pre-seed,6311436,2020-07-11,88360111,True
investment_967,startup_381,vc_11,Seed,6311436,2020-07-11,113605857,False
investment_968,startup_381,vc_140,Series C,18330263,2023-04-01,183302635,True
investment_969,startup_381,vc_132,Seed,18330263,2023-04-01,293284216,False
investment_970,startup_381,vc_75,Series A,33408742,2021-07-16,300678678,True
investment_971,startup_384,vc_78,Seed,15377202,2024-06-02,307544040,True
investment_972,startup_384,vc_18,Series B,15377202,2024-06-02,276789636,False
investment_973,startup_384,vc_5,Series C,18406553,2023-12-14,147252428,True
investment_974,startup_384,vc_37,Series C,18406553,2023-12-14,257691749,False
investment_975,startup_385,vc_84,Pre-seed,23708082,2016-10-15,474161640,True
investment_976,startup_385,vc_126,Seed,23708082,2016-10-15,474161640,False
investment_977,startup_385,vc_23,Series A,6609072,2021-10-10,79308864,True
investment_978,startup_385,vc_6,Series A,6609072,2021-10-10,158617728,False
investment_979,startup_385,vc_98,Seed,22948028,2024-10-09,550752672,True
investment_980,startup_385,vc_5,Seed,22948028,2024-10-09,458960560,False
investment_981,startup_387,vc_91,Seed,11331281,2019-11-15,203963067,True
investment_982,startup_387,vc_67,Series B,11331281,2019-11-15,249288193,False
investment_983,startup_387,vc_149,Seed,9431632,2025-04-19,188632640,True
investment_984,startup_387,vc_102,Series B,9431632,2025-04-19,188632640,False
investment_985,startup_387,vc_7,Series A,13290374,2024-10-26,106322992,True
investment_986,startup_387,vc_75,Series A,13290374,2024-10-26,106322992,False
investment_987,startup_388,vc_14,Series A,13111153,2021-01-27,157333836,True
investment_988,startup_388,vc_61,Pre-seed,13111153,2021-01-27,314667672,False
investment_989,startup_388,vc_67,Series B,1360765,2021-06-15,6803825,True
investment_990,startup_388,vc_88,Series C,11966443,2022-01-26,215395986,True
investment_991,startup_388,vc_32,Seed,11966443,2022-01-26,179496655,False
investment_992,startup_388,vc_135,Series C,11966443,2022-01-26,394892641,False
investment_993,startup_390,vc_42,Series A,2215054,2022-10-19,35440872,True
investment_994,startup_390,vc_87,Series A,2215054,2022-10-19,35440872,False
investment_995,startup_390,vc_96,Seed,16510814,2023-08-24,594389328,True
investment_996,startup_390,vc_70,Series C,16510814,2023-08-24,594389328,False
investment_997,startup_390,vc_106,Series B,16510814,2023-08-24,346727108,False
investment_998,startup_391,vc_66,Series B,10975743,2022-11-18,87805944,True
investment_999,startup_392,vc_37,Pre-seed,28921867,2014-12-07,173531202,True
investment_1000,startup_393,vc_12,Series B,6061538,2021-08-15,121230760,True
investment_1001,startup_393,vc_99,Series B,6061538,2021-08-15,145476912,False
investment_1002,startup_393,vc_72,Seed,17780638,2023-02-25,391174047,True
investment_1003,startup_393,vc_104,Pre-seed,17780638,2023-02-25,355612770,False
investment_1004,startup_393,vc_41,Series A,13011221,2023-03-16,312269320,True
investment_1005,startup_393,vc_39,Series B,13011221,2023-03-16,195168325,False
investment_1006,startup_393,vc_24,Pre-seed,13011221,2023-03-16,429370315,False
investment_1007,startup_393,vc_109,Series C,15435394,2024-01-16,246966312,True
investment_1008,startup_393,vc_23,Series C,15435394,2024-01-16,185224734,False
investment_1009,startup_394,vc_127,Series A,31406723,2022-03-20,376880676,True
investment_1010,startup_395,vc_109,Series B,4545530,2023-10-27,109092728,True
investment_1011,startup_395,vc_39,Series A,4545530,2023-10-27,54546364,False
investment_1012,startup_395,vc_67,Seed,4545530,2023-10-27,81819546,False
investment_1013,startup_395,vc_55,Series B,13727317,2022-01-04,329455624,True
investment_1014,startup_395,vc_70,Pre-seed,13727317,2022-01-04,205909765,False
investment_1015,startup_395,vc_89,Series B,13727317,2022-01-04,370637577,False
investment_1016,startup_396,vc_114,Series B,21945831,2020-12-05,307241641,True
investment_1017,startup_396,vc_83,Seed,21945831,2020-12-05,307241641,False
investment_1018,startup_396,vc_29,Seed,3383402,2023-04-20,71051449,True
investment_1019,startup_396,vc_76,Series B,3383402,2023-04-20,121802484,False
investment_1020,startup_396,vc_111,Series A,3383402,2023-04-20,50751035,False
investment_1021,startup_397,vc_34,Pre-seed,26225535,2019-11-06,262255350,True
investment_1022,startup_399,vc_62,Seed,8713042,2013-11-20,191686924,True
investment_1023,startup_399,vc_2,Seed,8713042,2013-11-20,104556504,False
investment_1024,startup_399,vc_91,Pre-seed,20295668,2024-04-09,324730688,True
investment_1025,startup_399,vc_83,Series A,20295668,2024-04-09,162365344,False
investment_1026,startup_399,vc_82,Pre-seed,24879134,2024-04-19,348307876,True
investment_1027,startup_399,vc_94,Seed,24879134,2024-04-19,497582680,False
investment_1028,startup_399,vc_34,Series C,1067273,2014-01-13,21345460,True
investment_1029,startup_399,vc_65,Series C,1067273,2014-01-13,21345460,False
investment_1030,startup_400,vc_116,Series A,2672093,2025-03-29,26720930,True
investment_1031,startup_400,vc_8,Seed,2672093,2025-03-29,42753488,False
investment_1032,startup_400,vc_143,Series B,19456382,2024-07-26,350214885,True
investment_1033,startup_400,vc_122,Seed,19456382,2024-07-26,428040415,False
investment_1034,startup_402,vc_120,Seed,15603199,2022-09-13,468095970,True
investment_1035,startup_402,vc_127,Seed,15603199,2022-09-13,561715164,False
investment_1036,startup_402,vc_66,Series B,15603199,2022-09-13,374476776,False
investment_1037,startup_404,vc_104,Series B,23610021,2025-04-27,236100215,True
investment_1038,startup_404,vc_74,Pre-seed,23610021,2025-04-27,377760344,False
investment_1039,startup_405,vc_89,Series A,20951912,2024-02-03,167615296,True
investment_1040,startup_407,vc_38,Seed,12572305,2025-04-17,150867664,True
investment_1041,startup_407,vc_78,Series C,12572305,2025-04-17,452602992,False
investment_1042,startup_407,vc_17,Series A,12572305,2025-04-17,377169160,False
investment_1043,startup_407,vc_129,Series A,18797675,2025-03-13,338358150,True
investment_1044,startup_407,vc_130,Pre-seed,18797675,2025-03-13,225572100,False
investment_1045,startup_408,vc_113,Series C,4956466,2019-08-10,24782330,True
investment_1046,startup_408,vc_103,Series A,19041740,2019-05-18,304667840,True
investment_1047,startup_408,vc_98,Pre-seed,19041740,2019-05-18,457001760,False
investment_1048,startup_408,vc_42,Series C,13688589,2016-01-16,410657690,True
investment_1049,startup_408,vc_103,Series C,13688589,2016-01-16,164263076,False
investment_1050,startup_408,vc_116,Pre-seed,13688589,2016-01-16,492789228,False
investment_1051,startup_409,vc_46,Pre-seed,36407002,2023-09-14,254849014,True
investment_1052,startup_410,vc_53,Series C,688812,2020-08-21,15153875,True
investment_1053,startup_410,vc_13,Series C,688812,2020-08-21,15153875,False
investment_1054,startup_411,vc_146,Series B,42410948,2023-12-01,466520428,True
investment_1055,startup_411,vc_47,Pre-seed,15620017,2021-12-02,281160312,True
investment_1056,startup_411,vc_28,Pre-seed,15620017,2021-12-02,515460572,False
investment_1057,startup_411,vc_7,Series C,15620017,2021-12-02,281160312,False
investment_1058,startup_412,vc_149,Series C,13905970,2023-12-21,375461190,True
investment_1059,startup_412,vc_59,Pre-seed,13905970,2023-12-21,166871640,False
investment_1060,startup_412,vc_106,Series B,13905970,2023-12-21,500614920,False
investment_1061,startup_412,vc_130,Seed,24084643,2020-09-03,192677148,True
investment_1062,startup_412,vc_96,Pre-seed,24084643,2020-09-03,385354296,False
investment_1063,startup_415,vc_3,Seed,11421746,2025-05-20,251278412,True
investment_1064,startup_415,vc_116,Pre-seed,11421746,2025-05-20,182747936,False
investment_1065,startup_415,vc_35,Pre-seed,9166980,2025-05-16,220007536,True
investment_1066,startup_415,vc_10,Series B,9166980,2025-05-16,192506594,False
investment_1067,startup_415,vc_64,Series A,9166980,2025-05-16,220007536,False
investment_1068,startup_415,vc_69,Series A,30397389,2025-05-13,273576501,True
investment_1069,startup_416,vc_146,Seed,394704,2019-06-04,3157636,True
investment_1070,startup_416,vc_43,Seed,394704,2019-06-04,5525863,False
investment_1071,startup_416,vc_123,Series A,15032608,2022-10-15,225489125,True
investment_1072,startup_416,vc_127,Seed,15032608,2022-10-15,270586950,False
investment_1073,startup_416,vc_0,Seed,15032608,2022-10-15,405880425,False
investment_1074,startup_417,vc_143,Pre-seed,15189936,2015-02-09,273418854,True
investment_1075,startup_417,vc_80,Pre-seed,15189936,2015-02-09,318988663,False
investment_1076,startup_417,vc_148,Series A,15189936,2015-02-09,273418854,False
investment_1077,startup_417,vc_144,Series C,10575028,2016-11-27,116325308,True
investment_1078,startup_417,vc_71,Series B,9804555,2017-09-17,205895662,True
investment_1079,startup_417,vc_75,Series B,9804555,2017-09-17,235309328,False
investment_1080,startup_417,vc_117,Series A,9804555,2017-09-17,147068330,False
investment_1081,startup_417,vc_117,Pre-seed,4371479,2013-06-30,91801059,True
investment_1082,startup_417,vc_149,Series A,4371479,2013-06-30,104915496,False
investment_1083,startup_417,vc_14,Series B,4371479,2013-06-30,78686622,False
investment_1084,startup_418,vc_128,Series B,14876995,2025-03-10,535571820,True
investment_1085,startup_418,vc_134,Series A,14876995,2025-03-10,446309850,False
investment_1086,startup_418,vc_98,Pre-seed,14876995,2025-03-10,401678865,False
investment_1087,startup_418,vc_132,Series C,10342287,2025-01-07,206845740,True
investment_1088,startup_418,vc_82,Series C,10342287,2025-01-07,248214888,False
investment_1089,startup_418,vc_31,Series A,14136376,2024-09-30,113091008,True
investment_1090,startup_418,vc_5,Pre-seed,14136376,2024-09-30,113091008,False
investment_1091,startup_419,vc_135,Seed,12766668,2018-09-08,280866696,True
investment_1092,startup_419,vc_60,Seed,12766668,2018-09-08,153200016,False
investment_1093,startup_419,vc_139,Pre-seed,15578131,2018-04-03,186937572,True
investment_1094,startup_419,vc_110,Series B,15578131,2018-04-03,186937572,False
investment_1095,startup_419,vc_47,Series C,15578131,2018-04-03,280406358,False
investment_1096,startup_419,vc_60,Pre-seed,13825691,2017-07-05,414770740,True
investment_1097,startup_419,vc_98,Pre-seed,13825691,2017-07-05,248862444,False
investment_1098,startup_419,vc_82,Pre-seed,13825691,2017-07-05,331816592,False
investment_1099,startup_422,vc_0,Pre-seed,13397960,2023-09-12,321551052,True
investment_1100,startup_422,vc_10,Seed,13397960,2023-09-12,160775526,False
investment_1101,startup_422,vc_48,Series A,18247005,2025-02-15,182470050,True
investment_1102,startup_422,vc_70,Pre-seed,11633008,2022-09-25,139596096,True
investment_1103,startup_422,vc_62,Series C,11633008,2022-09-25,174495120,False
investment_1104,startup_422,vc_56,Series A,11633008,2022-09-25,348990240,False
investment_1105,startup_423,vc_91,Seed,13555633,2024-09-12,271112660,True
investment_1106,startup_423,vc_87,Pre-seed,13555633,2024-09-12,244001394,False
investment_1107,startup_423,vc_14,Pre-seed,25506869,2025-02-17,127534345,True
investment_1108,startup_423,vc_33,Seed,11886444,2020-07-07,285274656,True
investment_1109,startup_423,vc_118,Series C,11886444,2020-07-07,213955992,False
investment_1110,startup_425,vc_77,Series A,2013391,2024-10-21,20133915,True
investment_1111,startup_425,vc_27,Series C,2013391,2024-10-21,28187481,False
investment_1112,startup_428,vc_25,Seed,5642682,2021-03-23,56426820,True
investment_1113,startup_428,vc_26,Series A,5642682,2021-03-23,67712184,False
investment_1114,startup_428,vc_62,Series B,45974731,2025-01-17,413772579,True
investment_1115,startup_428,vc_42,Series B,19593913,2019-07-01,137157391,True
investment_1116,startup_429,vc_109,Seed,13470576,2020-10-10,215529224,True
investment_1117,startup_429,vc_27,Seed,13470576,2020-10-10,323293836,False
investment_1118,startup_430,vc_122,Pre-seed,7797903,2015-03-27,171553866,True
investment_1119,startup_430,vc_68,Series B,7797903,2015-03-27,124766448,False
investment_1120,startup_430,vc_26,Series A,16267431,2015-08-17,341616065,True
investment_1121,startup_430,vc_33,Series A,16267431,2015-08-17,585627540,False
investment_1122,startup_430,vc_124,Series A,16267431,2015-08-17,195209180,False
investment_1123,startup_430,vc_129,Pre-seed,10952601,2018-06-20,219052030,True
investment_1124,startup_430,vc_50,Seed,10952601,2018-06-20,240957233,False
investment_1125,startup_431,vc_131,Series A,15614165,2013-03-13,374739972,True
investment_1126,startup_431,vc_133,Seed,15614165,2013-03-13,218598317,False
investment_1127,startup_431,vc_57,Seed,11256768,2020-02-08,202621833,True
investment_1128,startup_431,vc_85,Series A,11256768,2020-02-08,135081222,False
investment_1129,startup_431,vc_30,Series B,10909105,2017-05-13,130909264,True
investment_1130,startup_431,vc_87,Series A,10909105,2017-05-13,163636580,False
investment_1131,startup_431,vc_123,Seed,10909105,2017-05-13,327273160,False
investment_1132,startup_432,vc_109,Seed,5440257,2024-06-14,97924626,True
investment_1133,startup_432,vc_41,Series C,5440257,2024-06-14,179528481,False
investment_1134,startup_432,vc_20,Series C,5440257,2024-06-14,114245397,False
investment_1135,startup_432,vc_60,Seed,11185402,2024-06-08,111854020,True
investment_1136,startup_432,vc_96,Seed,11185402,2024-06-08,178966432,False
investment_1137,startup_432,vc_13,Series A,9419221,2023-11-30,226061304,True
investment_1138,startup_432,vc_149,Pre-seed,9419221,2023-11-30,226061304,False
